MeasPlan.Name;VF_e_34
prodnum;ABu6ngAxcGLN_ZgA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
SW_29R;G;0.282;mm;OK;1;0.500;20220713;060406;OK;-0.500;0.500
SW_27_1R;F;0.414;mm;OK;1;0.000;20220713;060408;OK;-1.000;1.000
SW_27_1R;G;3.939;mm;OK;1;4.000;20220713;060408;OK;-1.000;1.000
SW_27_2R;F;0.719;mm;OK;1;0.000;20220713;060411;OK;-1.000;1.000
SW_27_2R;G;3.935;mm;OK;1;4.000;20220713;060411;OK;-1.000;1.000
SW_25R;G;0.670;mm;OK;1;0.500;20220713;060414;OK;-0.500;0.500
SW_19R;G;1.193;mm;Rejected;1;0.500;20220713;060422;OK;-0.500;0.500
SW_17_1R;F;-0.914;mm;OK;1;0.000;20220713;060426;OK;-1.000;1.000
SW_17_1R;G;4.230;mm;OK;1;4.000;20220713;060426;OK;-1.000;1.000
SW_17_2R;F;0.955;mm;OK;1;0.000;20220713;060428;OK;-1.000;1.000
SW_17_2R;G;3.480;mm;OK;1;4.000;20220713;060428;OK;-1.000;1.000
SW_16R;F;-0.280;mm;OK;1;0.000;20220713;060430;OK;-1.000;1.000
SW_16R;G;3.116;mm;OK;1;4.000;20220713;060430;OK;-2.000;1.000
RF_1_1R;F;0.245;mm;Rejected;1;-1.500;20220713;060434;OK;-1.000;1.000
RF_1_1R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220713;060434;OK;-1.500;1.500
RF_1_2R;F;0.514;mm;Rejected;1;-1.500;20220713;060438;OK;-1.000;1.000
RF_1_2R;G;6.174;mm;OK;1;5.000;20220713;060438;OK;-1.500;1.500
RR_2_1R;F;-5.492;mm;Rejected;1;-1.000;20220713;060440;OK;-1.000;1.000
RR_2_1R;G;18.912;mm;Rejected;1;2.000;20220713;060440;OK;-1.000;1.000
RR_2_2R;F;-4.639;mm;Rejected;1;-1.000;20220713;060443;OK;-1.000;1.000
RR_2_2R;G;9.575;mm;Rejected;1;2.000;20220713;060443;OK;-1.000;1.000
RR_4R;F;-1.594;mm;OK;1;-1.000;20220713;060445;OK;-1.000;1.000
RR_4R;G;1.779;mm;OK;1;2.000;20220713;060445;OK;-1.000;1.000
RR_6_1R;F;0.187;mm;OK;1;0.500;20220713;060447;OK;-0.500;1.000
RR_6_1R;G;0.000;mm;OK;1;0.500;20220713;060447;OK;-0.500;1.000
RR_6_2R;F;-0.689;mm;Rejected;1;0.500;20220713;060450;OK;-0.500;1.000
RR_6_2R;G;0.214;mm;OK;1;0.500;20220713;060450;OK;-0.500;1.000
RR_9R;G;0.273;mm;OK;1;0.500;20220713;060452;OK;-0.500;0.500
RR_7_1R;G;2.513;mm;OK;1;2.000;20220713;060454;OK;-1.000;1.000
RR_7_2R;G;2.215;mm;OK;1;2.000;20220713;060457;OK;-1.000;1.000
RR_20_4R;G;inv.;mm;UNCLASSIFIED;1;1.000;20220713;060457;OK;-1.000;1.000
RR_20_1R;G;2.544;mm;Rejected;1;1.000;20220713;060459;OK;-1.000;1.000
RR_5R;G;4.709;mm;OK;1;4.500;20220713;060501;OK;-1.200;1.200
RR_12_1R;F;-3.826;mm;OK;1;-4.000;20220713;060503;OK;-1.200;1.200
RR_12_1R;G;4.169;mm;OK;1;4.500;20220713;060503;OK;-3.000;1.200
RR_12_2R;F;-2.672;mm;Rejected;1;-4.000;20220713;060505;OK;-1.200;1.200
RR_12_2R;G;4.412;mm;OK;1;4.500;20220713;060505;OK;-3.000;1.200
