MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzSWKGVsA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
RR_6_1R;G;0.692;mm;OK;1;0.500;20220701;044702;OK;-0.500;1.000
RR_6_2R;F;-0.354;mm;Rejected;1;0.500;20220701;044706;OK;-0.500;1.000
RR_6_2R;G;0.459;mm;OK;1;0.500;20220701;044706;OK;-0.500;1.000
RR_9R;G;0.653;mm;OK;1;0.500;20220701;044709;OK;-0.500;0.500
RR_7_1R;G;3.192;mm;Rejected;1;2.000;20220701;044711;OK;-1.000;1.000
RR_7_2R;G;3.637;mm;Rejected;1;2.000;20220701;044714;OK;-1.000;1.000
RR_20_4R;G;2.721;mm;Rejected;1;1.000;20220701;044717;OK;-1.000;1.000
RR_20_1R;G;inv.;mm;UNCLASSIFIED;1;1.000;20220701;044718;OK;-1.000;1.000
RR_5R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220701;044719;OK;-1.200;1.200
RR_12_1R;F;-3.399;mm;OK;1;-4.000;20220701;044722;OK;-1.200;1.200
RR_12_1R;G;2.219;mm;OK;1;4.500;20220701;044722;OK;-3.000;1.200
RR_12_2R;F;-3.561;mm;OK;1;-4.000;20220701;044723;OK;-1.200;1.200
RR_12_2R;G;2.338;mm;OK;1;4.500;20220701;044723;OK;-3.000;1.200
