MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzYWLQRpgA
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
FL_11_2R;F;1.027;mm;Rejected;1;-0.500;20220714;234117;OK;-1.000;1.000
FL_11_2R;G;1.544;mm;Rejected;1;3.000;20220714;234117;OK;-1.000;1.000
FL_11_3R;F;0.857;mm;Rejected;1;-0.500;20220714;234120;OK;-1.000;1.000
FL_11_3R;G;2.049;mm;OK;1;3.000;20220714;234120;OK;-1.000;1.000
FL_11_4R;F;1.104;mm;Rejected;1;-0.500;20220714;234122;OK;-1.000;1.000
FL_11_4R;G;2.682;mm;OK;1;3.000;20220714;234122;OK;-1.000;1.000
RF_26R;F;-1.985;mm;OK;1;-1.000;20220714;234125;OK;-1.000;1.000
RF_26R;G;5.835;mm;Rejected;1;7.000;20220714;234125;OK;-1.000;1.000
RF_27R;F;-0.891;mm;Rejected;1;0.000;20220714;234128;OK;-0.500;0.500
RF_27R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220714;234128;OK;-0.500;2.000
SW_29R;G;0.482;mm;OK;1;0.500;20220714;234012;OK;-0.500;0.500
SW_27_1R;F;0.058;mm;OK;1;0.000;20220714;234015;OK;-1.000;1.000
SW_27_1R;G;3.884;mm;OK;1;4.000;20220714;234015;OK;-1.000;1.000
SW_27_2R;F;1.152;mm;Rejected;1;0.000;20220714;234018;OK;-1.000;1.000
SW_27_2R;G;4.025;mm;OK;1;4.000;20220714;234018;OK;-1.000;1.000
SW_25R;G;0.807;mm;OK;1;0.500;20220714;234021;OK;-0.500;0.500
SW_19R;G;0.536;mm;OK;1;0.500;20220714;234029;OK;-0.500;0.500
SW_17_1R;F;-0.564;mm;OK;1;0.000;20220714;234032;OK;-1.000;1.000
SW_17_1R;G;4.074;mm;OK;1;4.000;20220714;234032;OK;-1.000;1.000
SW_17_2R;F;0.486;mm;OK;1;0.000;20220714;234034;OK;-1.000;1.000
SW_17_2R;G;3.479;mm;OK;1;4.000;20220714;234034;OK;-1.000;1.000
SW_16R;F;0.364;mm;OK;1;0.000;20220714;234036;OK;-1.000;1.000
SW_16R;G;2.723;mm;OK;1;4.000;20220714;234036;OK;-2.000;1.000
RF_1_1R;F;0.371;mm;Rejected;1;-1.500;20220714;234041;OK;-1.000;1.000
RF_1_1R;G;inv.;mm;UNCLASSIFIED;1;7.000;20220714;234041;OK;-1.500;1.500
RF_1_2R;F;0.576;mm;Rejected;1;-1.500;20220714;234044;OK;-1.000;1.000
RF_1_2R;G;5.238;mm;OK;1;5.000;20220714;234044;OK;-1.500;1.500
RR_2_1R;F;0.778;mm;Rejected;1;-1.000;20220714;234046;OK;-1.000;1.000
RR_2_1R;G;4.211;mm;Rejected;1;2.000;20220714;234046;OK;-1.000;1.000
RR_2_2R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220714;234047;OK;-1.000;1.000
RR_2_2R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220714;234047;OK;-1.000;1.000
RR_4R;F;-0.334;mm;OK;1;-1.000;20220714;234050;OK;-1.000;1.000
RR_4R;G;2.948;mm;OK;1;2.000;20220714;234050;OK;-1.000;1.000
RR_6_1R;F;-0.336;mm;Rejected;1;0.500;20220714;234052;OK;-0.500;1.000
RR_6_1R;G;0.000;mm;OK;1;0.500;20220714;234052;OK;-0.500;1.000
RR_6_2R;F;-0.647;mm;Rejected;1;0.500;20220714;234054;OK;-0.500;1.000
RR_6_2R;G;0.000;mm;OK;1;0.500;20220714;234054;OK;-0.500;1.000
RR_9R;G;0.348;mm;OK;1;0.500;20220714;234058;OK;-0.500;0.500
RR_7_1R;G;5.989;mm;Rejected;1;2.000;20220714;234059;OK;-1.000;1.000
RR_7_2R;G;3.125;mm;Rejected;1;2.000;20220714;234101;OK;-1.000;1.000
RR_20_4R;G;1.362;mm;OK;1;1.000;20220714;234104;OK;-1.000;1.000
RR_20_1R;G;1.221;mm;OK;1;1.000;20220714;234105;OK;-1.000;1.000
RR_5R;G;5.589;mm;OK;1;4.500;20220714;234107;OK;-1.200;1.200
RR_12_1R;F;-4.307;mm;OK;1;-4.000;20220714;234110;OK;-1.200;1.200
RR_12_1R;G;4.071;mm;OK;1;4.500;20220714;234110;OK;-3.000;1.200
RR_12_2R;F;-3.152;mm;OK;1;-4.000;20220714;234111;OK;-1.200;1.200
RR_12_2R;G;3.637;mm;OK;1;4.500;20220714;234111;OK;-3.000;1.200
