MeasPlan.Name;VF_e_34
prodnum;ABu6ngAzVGK0v4A
vehiclecode;3
robot.MessplanID;3
text;25.6.22 20:55
MeasPoint.Name;Dimension.Name;Dimension.Value;Dimension.Unit;Dimension.Classification;MeasPlan.Rating;MeasPoint.Nominal;Meas.Date;Meas.Time;Tolerance.Name.0;Tolerance.Lower.0;Tolerance.Upper.0
SW_27_2R;G;4.078;mm;OK;1;4.000;20220701;175830;OK;-1.000;1.000
SW_25R;G;0.828;mm;OK;1;0.500;20220701;175832;OK;-0.500;0.500
SW_19R;G;0.956;mm;OK;1;0.500;20220701;175839;OK;-0.500;0.500
SW_17_1R;F;-0.305;mm;OK;1;0.000;20220701;175843;OK;-1.000;1.000
SW_17_1R;G;4.191;mm;OK;1;4.000;20220701;175843;OK;-1.000;1.000
SW_17_2R;F;0.638;mm;OK;1;0.000;20220701;175846;OK;-1.000;1.000
SW_17_2R;G;3.760;mm;OK;1;4.000;20220701;175846;OK;-1.000;1.000
SW_16R;F;0.123;mm;OK;1;0.000;20220701;175847;OK;-1.000;1.000
SW_16R;G;3.216;mm;OK;1;4.000;20220701;175847;OK;-2.000;1.000
RF_1_1R;F;-0.245;mm;Rejected;1;-1.500;20220701;175852;OK;-1.000;1.000
RF_1_1R;G;7.209;mm;OK;1;7.000;20220701;175852;OK;-1.500;1.500
RF_1_2R;F;0.092;mm;Rejected;1;-1.500;20220701;175855;OK;-1.000;1.000
RF_1_2R;G;5.815;mm;OK;1;5.000;20220701;175855;OK;-1.500;1.500
RR_2_1R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220701;175857;OK;-1.000;1.000
RR_2_1R;G;inv.;mm;UNCLASSIFIED;1;2.000;20220701;175857;OK;-1.000;1.000
RR_2_2R;F;inv.;mm;UNCLASSIFIED;1;-1.000;20220701;175859;OK;-1.000;1.000
RR_2_2R;G;14.663;mm;Rejected;1;2.000;20220701;175859;OK;-1.000;1.000
RR_4R;F;-0.815;mm;OK;1;-1.000;20220701;175901;OK;-1.000;1.000
RR_4R;G;3.160;mm;Rejected;1;2.000;20220701;175901;OK;-1.000;1.000
RR_6_1R;F;1.258;mm;OK;1;0.500;20220701;175904;OK;-0.500;1.000
RR_6_1R;G;inv.;mm;UNCLASSIFIED;1;0.500;20220701;175904;OK;-0.500;1.000
RR_6_2R;F;0.377;mm;OK;1;0.500;20220701;175906;OK;-0.500;1.000
RR_6_2R;G;0.352;mm;OK;1;0.500;20220701;175906;OK;-0.500;1.000
RR_9R;G;1.010;mm;Rejected;1;0.500;20220701;175908;OK;-0.500;0.500
RR_7_1R;G;3.376;mm;Rejected;1;2.000;20220701;175909;OK;-1.000;1.000
RR_7_2R;G;3.200;mm;Rejected;1;2.000;20220701;175913;OK;-1.000;1.000
RR_20_4R;G;4.285;mm;Rejected;1;1.000;20220701;175914;OK;-1.000;1.000
RR_20_1R;G;inv.;mm;UNCLASSIFIED;1;1.000;20220701;175915;OK;-1.000;1.000
RR_5R;G;inv.;mm;UNCLASSIFIED;1;4.500;20220701;175916;OK;-1.200;1.200
RR_12_1R;F;-2.730;mm;Rejected;1;-4.000;20220701;175919;OK;-1.200;1.200
RR_12_1R;G;3.201;mm;OK;1;4.500;20220701;175919;OK;-3.000;1.200
RR_12_2R;F;-2.307;mm;Rejected;1;-4.000;20220701;175921;OK;-1.200;1.200
RR_12_2R;G;3.126;mm;OK;1;4.500;20220701;175921;OK;-3.000;1.200
